id,Mittente,Destinatario,Importo,Data,Metodo_di_pagamento,Valuta,Paese_del_Cliente,Paese_a_Rischio,Mittente_sospetto,Destinatario_sospetto
3f43ef36-18ac-452e-963a-ff926e15adc5,Hunter Medina,Sara Andrade,1251,2023-05-01 12:09:30,PayPal,GBP,Germania,No,No,Si
5c9d6f58-98cc-4a48-ba33-53e7c332d043,Amanda Garrett,Eric Massey,3921,2023-04-27 04:31:36,PayPal,USD,Canada,Si,No,No
baf529e4-2b22-4053-941a-7f2b4f10e602,Amber Yang,Tammy Castillo,5063,2023-07-17 21:07:16,Bonifico,GBP,Canada,Si,Si,Si
bba873bd-8efd-4382-8517-aa80e38c0cc2,Christopher Vega,Katelyn Zuniga,7434,2023-01-11 23:17:12,Bonifico,EUR,Regno Unito,Si,Si,Si
ec52dd29-859b-44e8-821f-171e5f49e15b,Stephen Cortez,Mark Myers,9154,2023-07-14 18:56:09,Bonifico,JPY,Germania,No,Si,No
d3ed8a6a-f1c0-41d6-95fd-37d04c04f9b2,Louis Bailey,Nicholas Johnson,3388,2023-04-05 07:29:27,Carta di credito,GBP,Colombia,Si,No,No
af618a1a-d0ff-4f8f-bf13-903fed4f631a,Cindy Abbott,Alex Hughes,3118,2023-03-13 03:12:42,Assegno,EUR,Italia,No,No,No
9d9f3cd8-4894-4f8e-a466-50ced275b272,Mckenzie Wilson,Robert Ramos,6634,2023-08-08 08:41:56,PayPal,USD,Germania,No,Si,No
b8b13334-f66f-4ef8-a2f3-331bc716bed3,Dustin Marshall,Jeffrey Holloway,6771,2023-04-12 07:20:06,PayPal,USD,Colombia,Si,No,No
7f6e7850-9533-4103-a330-813979c07e1c,Derrick Higgins,Crystal Jones,9236,2023-01-16 18:52:32,PayPal,JPY,Regno Unito,Si,Si,Si
9c5a1eff-c208-4424-8955-247a53f019c6,Tiffany Sanchez,Heather Lucero,1511,2023-01-07 20:27:37,Assegno,JPY,Russia,Si,Si,No
39fcefa1-0767-4084-abd0-89ec06907519,Elijah Chambers,Joshua Hall,1092,2023-03-21 13:03:09,Bonifico,GBP,Regno Unito,Si,Si,Si
4950f685-cf9b-4c79-875c-f8275a21db5d,Maria Gonzales,Blake Benson,521,2023-01-15 07:47:27,Carta di credito,GBP,Francia,No,No,No
bd88b873-4ee7-443a-9b3b-47f8a82d1e9a,Joseph Esparza,Matthew Herman,6031,2023-08-06 08:42:52,PayPal,GBP,Canada,Si,No,Si
e51fd0c9-f3ca-484a-9cc3-90c52560c309,Kevin Flowers,Michelle Bennett,3189,2023-07-18 19:19:40,Assegno,GBP,Francia,No,No,No
ce2097b6-161f-45cb-b8cb-6229956573c2,Rebecca Newman,Gary Anderson,6780,2023-03-18 13:44:39,Assegno,EUR,Regno Unito,Si,Si,No
33be52a4-1ecc-4400-aee6-ab1f64ba52fa,Stephanie Black,Brett Leonard,7375,2023-04-17 23:44:41,Carta di credito,EUR,Germania,No,No,Si
eb67a763-89ca-46cf-af4f-51ab25ae87f4,Travis Myers,Amy Rivera,8900,2023-07-23 00:04:19,Assegno,EUR,Germania,No,Si,No
14b27d4b-ba2f-4a7e-93d3-550e6b2a2ff1,Natalie Oneal,Andre Rose,554,2023-01-26 17:13:12,PayPal,GBP,Russia,Si,No,No
7e92a915-df8a-46fc-8868-ab9e3944679b,Erica Lozano,Jonathan Allen,7239,2023-02-21 04:49:45,Assegno,JPY,Italia,No,No,Si
566425ec-ffdd-4f10-b078-c40147e75d72,Amy Michael,Dylan Glover,9751,2023-05-05 21:17:15,PayPal,EUR,Canada,Si,No,Si
fbb2f878-972f-41f7-b14d-164c74a66ea4,Matthew Martinez,Carolyn Smith,91,2023-02-11 14:31:44,Carta di credito,JPY,Giappone,Si,No,Si
371a0a27-df87-4fc2-b3ed-8358fa1b1c68,Scott Howard,Melissa Mahoney,5580,2023-03-27 06:59:18,Assegno,JPY,Colombia,Si,No,No
bda1f975-4eae-4eeb-a451-d813321bdc26,Stacey Ortiz,Robert White,5050,2023-05-29 20:05:26,Carta di credito,GBP,Giappone,Si,Si,No
bd957bd3-1a74-49ab-a15d-0783db71ba6c,Ashley Perry,Michael Young,4801,2023-01-26 05:23:56,Carta di credito,GBP,Colombia,Si,Si,No
ad06666c-0387-4672-9094-594938d5a3c6,Ashley Shelton,Tina Martinez,8153,2023-08-14 19:31:43,Assegno,JPY,Giappone,Si,No,Si
d1dac5b6-15bd-4285-93d1-439c54ba36b1,Mary Berger,John Malone,9084,2023-05-09 01:59:46,Carta di credito,JPY,Germania,No,No,Si
33dc837c-1bd7-46c4-835d-457b5474fe0c,Mrs. Angela Henderson,Juan Carr,2825,2023-06-15 01:37:45,PayPal,USD,Francia,No,Si,No
642fcd9f-a6fc-4e41-aae2-b2f93ebe1b0b,Cole Soto,Alexandra Brown,3007,2023-04-21 04:03:52,PayPal,EUR,Russia,Si,Si,Si
e2635bbd-36f4-4629-b6ce-111cc85afa41,Aaron Morrow,Allison Scott,7800,2023-03-08 19:28:58,Assegno,GBP,Colombia,Si,Si,No
58419615-24ae-4778-9082-f04a7cd7840c,Keith Benjamin,Amanda Chan,2485,2023-07-05 12:24:54,Carta di credito,JPY,Russia,Si,Si,No
2c67335b-9b8b-45d0-a5c3-5dea655679c9,Dr. Amy Green,Samuel Riley,7321,2023-02-16 08:08:28,Carta di credito,USD,Giappone,Si,No,Si
cb4bccd5-7ba9-4d30-a42f-b3ad20735ec5,Michelle Parker,Michael Chavez,2427,2023-08-22 18:19:44,Carta di credito,JPY,Stati Uniti,Si,Si,Si
e2d6e53e-d380-4275-89b5-6761a3e6ec1a,Suzanne Stone,Jeffrey Rhodes,9647,2023-07-18 21:30:25,PayPal,GBP,Giappone,Si,Si,No
7cae8e06-896d-4240-adb3-3e6102a5ed74,Mary Lindsey,Alison Thomas,8750,2023-02-04 19:06:31,Carta di credito,EUR,Russia,Si,Si,Si
b0c5b81e-fbf3-494b-81cc-93b4758164a6,James Sawyer,David Carlson,9640,2023-07-29 07:19:41,PayPal,GBP,Colombia,Si,No,No
557fb647-f45d-4c8d-9013-22827e303888,Harold Dominguez,Manuel Mclean,2375,2023-07-20 18:52:21,PayPal,JPY,Colombia,Si,Si,No
a7d635e3-d0da-4183-ad24-374df453d70b,Jason Obrien,Thomas Pearson,8247,2023-06-14 10:27:24,Bonifico,EUR,Colombia,Si,No,Si
d470efe9-8cef-42cc-970b-4246b3046544,David Lam,Robert Adams,2483,2023-05-08 03:10:15,Bonifico,JPY,Germania,No,No,Si
8d76729e-6488-46ae-b0fd-1be5d88375c6,Michelle Boone,Shelly Colon,644,2023-06-01 15:24:01,PayPal,GBP,Regno Unito,Si,Si,Si
47b48946-b8d6-476f-9d9c-2ff7d133ff41,Rebecca Smith,Julia Gray,2698,2023-04-10 21:29:46,PayPal,EUR,Regno Unito,Si,No,Si
de0bbee1-604a-4abe-acdc-18c6db3698eb,Bethany Dickson,Laurie Mcclain,8618,2023-06-02 21:15:45,PayPal,EUR,Regno Unito,Si,Si,Si
2ecefb85-0b49-43aa-8c7a-7ea366dbc0c5,Aaron Crawford,Steven Shaw,1814,2023-05-17 04:01:46,Assegno,USD,Francia,No,Si,Si
701d8bbe-a862-4d6c-9b3b-14805555b77c,Amanda Hart,Michael Pugh,2365,2023-05-02 05:51:21,Assegno,JPY,Italia,No,Si,No
880bb6fe-0d88-45df-9127-6186b6fcf91d,Shaun Barnett,Julie May,8982,2023-04-19 16:09:06,Carta di credito,JPY,Canada,Si,No,No
a3007a62-a5b8-4eb7-9bca-bec5e2f237b2,Susan Hughes,Adam Delgado,678,2023-05-31 07:31:52,PayPal,EUR,Regno Unito,Si,Si,Si
340a3570-1173-4dd8-9302-385d71526994,Charles Burke,Paula Cowan,1262,2023-05-20 04:59:24,Carta di credito,USD,Italia,No,Si,Si
18aa4587-ac56-4024-bb90-ebf431c95300,Johnny Martin,Larry Sullivan,6199,2023-05-05 13:09:20,PayPal,EUR,Germania,No,No,No
ded4c469-758f-43aa-a6d3-40a737ae9278,Brian Martinez,Christopher Bryan,4245,2023-06-18 09:40:37,PayPal,JPY,Regno Unito,Si,No,Si
4dfb0a85-90de-43d9-949a-a39e12395c3e,Rachel Wallace,Kevin Johnson,7407,2023-05-25 09:59:05,Carta di credito,EUR,Canada,Si,Si,Si
4ac2b14b-20e8-4406-9e84-d727b21670d6,Scott Ellis,Shari Anderson,7172,2023-08-11 03:30:21,Bonifico,EUR,Regno Unito,Si,No,No
c9aa8f70-0610-4eb7-9e57-10b703d496e0,Mrs. Karen Neal,Joseph Ryan,4192,2023-06-10 15:48:43,Bonifico,USD,Giappone,Si,No,No
b8591baf-b739-48ee-aaa8-ad8a93645cf5,Arthur Lee,Benjamin Garcia,4456,2023-03-12 22:31:21,Carta di credito,EUR,Germania,No,No,No
e9bf1380-1ad1-4149-9fee-8590758882ce,Joshua Lucas,Julie Clark,4519,2023-05-11 10:36:38,Carta di credito,GBP,Giappone,Si,No,Si
7362b029-9659-4f90-a938-e74b86c3a59c,Tanya Lambert,Jeffery Brown,9295,2023-04-06 02:00:54,Assegno,JPY,Germania,No,Si,No
0489822b-cbf3-4b6e-b777-b2e4326c6a9b,Kevin Mason,Angela Moore,440,2023-05-08 15:49:37,PayPal,EUR,Colombia,Si,No,Si
71458e93-0185-47d4-ae85-fe9df31a48ea,Michael Howard,Paul Nguyen,2181,2023-06-22 19:33:48,Carta di credito,GBP,Colombia,Si,Si,Si
c4f11289-1460-4e5d-8a34-0b5a48eb991e,Makayla Underwood,Allen Morris,4071,2023-04-12 16:44:38,PayPal,USD,Francia,No,No,No
5ee17338-867f-41cd-8568-537ce07ce2c5,Megan Davis,Ashley Garcia,3415,2023-08-27 10:04:06,Assegno,GBP,Germania,No,Si,Si
675396a7-b52f-404a-acf9-e81b86a77e8e,Randall Cain,Tara Hancock,8418,2023-07-12 03:22:46,Bonifico,GBP,Colombia,Si,No,Si
2c7a05df-ecde-4de7-b320-0c4a7799a83d,Denise Ramirez,Monica Davis,2707,2023-04-02 13:10:06,PayPal,JPY,Giappone,Si,Si,No
ab5a1bad-1fda-4e69-8ca4-4ce375757fa0,Susan Young,Robert Castro,9392,2023-07-27 17:01:29,Bonifico,USD,Stati Uniti,Si,No,Si
10f67cf2-3c0c-4a8d-a5b7-566614d5cdea,Andrew Herman,Jessica Thomas,7866,2023-07-06 00:45:50,Carta di credito,USD,Giappone,Si,No,Si
ed0a48e0-4cb6-4ccf-a686-f7bb42d8e31f,Erin Mooney,Patrick Lynch,8747,2023-03-14 07:18:18,Assegno,USD,Stati Uniti,Si,No,Si
cb0c77a2-e1e4-4964-a325-a2d7298084a7,Kenneth Hall,Eric Martinez,3021,2023-07-17 20:48:40,Assegno,GBP,Francia,No,Si,Si
5daaaef1-196c-4561-a751-bc9038980a14,Melissa Duncan,Carl Richardson,1682,2023-08-07 09:46:59,Assegno,EUR,Canada,Si,No,No
ff1e1674-d47b-4e2f-94f1-0f783f048bc5,Jerome Mason,Christina Gray,4522,2023-04-14 08:41:07,Carta di credito,GBP,Germania,No,Si,No
34f5c1d6-c570-40e6-a3d1-be79b31c7945,Christopher Green,Wendy Everett,1186,2023-05-12 23:23:05,PayPal,EUR,Giappone,Si,No,Si
29c668ed-e2f9-4a18-8134-67d4bde5e324,Chad Wang,Misty Carrillo,3761,2023-04-30 21:11:31,Assegno,JPY,Germania,No,Si,Si
8de63848-3614-4e14-9110-dc57e08430cd,Megan Ayers,Lisa Vance,7385,2023-08-14 01:41:41,Carta di credito,EUR,Stati Uniti,Si,No,No
cfefb5a7-572d-41c3-9933-093250b0cf9a,Michael Prince,Tiffany Hobbs,3985,2023-01-31 05:07:32,Assegno,USD,Stati Uniti,Si,Si,Si
1f7e215e-475f-46f7-83f2-b16075c7b2a4,Lauren Russell,Sharon Romero,2589,2023-07-15 13:27:06,Carta di credito,USD,Canada,Si,Si,Si
5821914d-ad28-42c6-ba40-3d7234a363ed,Kevin Lane,David Robinson,3526,2023-08-25 17:34:35,PayPal,JPY,Italia,No,Si,Si
7573657c-71bf-445d-9f8b-4bbc52ffb157,Jamie Harris,Emma Carroll,1619,2023-02-05 23:51:39,Bonifico,JPY,Italia,No,No,No
c0987323-0bfa-4768-ac0f-9ad7567676fd,Michael Alvarado,Amy Jackson,3594,2023-03-23 19:47:04,Bonifico,EUR,Canada,Si,Si,No
055f66ce-4a8d-40ab-9bec-fba1a6da1abb,Rick Taylor,Holly Garcia,7274,2023-03-18 15:51:52,Assegno,USD,Colombia,Si,No,No
d4d5fa39-c0a5-414b-94c4-79302ebf88f9,Amber Fletcher,Dr. John Gordon,8533,2023-06-08 23:00:02,Bonifico,EUR,Regno Unito,Si,No,Si
cbf24468-5b19-4abf-bde2-c89640965607,Matthew Haynes,Daniel Travis,8227,2023-01-07 06:54:54,PayPal,USD,Giappone,Si,No,No
69b8af20-9495-45de-87a6-7725304d6885,Michele Williams,Michael Morris,2853,2023-02-02 03:44:31,Assegno,GBP,Italia,No,Si,Si
0e9b6319-db03-41bb-a02f-433d21c34349,Hannah Pearson,Sherri Palmer,9874,2023-02-28 13:56:07,Assegno,EUR,Regno Unito,Si,Si,Si
7d764d61-2138-46a2-9bb5-a07a71b8dcb8,Stephanie Baxter,Julie Kline,7734,2023-07-26 00:11:52,Carta di credito,EUR,Regno Unito,Si,Si,Si
2a1e4bef-547a-449e-85d4-878bbbfad569,Richard Walker,Andrea Velazquez,2605,2023-05-24 10:47:46,PayPal,USD,Germania,No,No,Si
e04cd896-e75b-4c5e-ae67-b6e025cac43c,Caroline Davis,Mr. Sean Day,5063,2023-03-08 09:22:59,PayPal,JPY,Giappone,Si,Si,No
7fa7db56-e2dc-4f4c-854a-34c3f1e554a5,Matthew Burns,David Miller,2429,2023-07-29 13:02:15,PayPal,USD,Germania,No,No,Si
8e2a0d1d-b94d-493d-8b7d-30d51adbc665,Daniel Mcdowell,Jordan Morgan,6471,2023-05-25 04:48:08,Bonifico,JPY,Regno Unito,Si,No,Si
69407848-a8fa-49d6-9f47-73ecab454073,Mr. William Aguilar Jr.,Kathryn Aguilar,367,2023-02-25 18:34:28,Carta di credito,GBP,Russia,Si,Si,Si
d7de0537-cb8e-440b-91ea-a54713e5f59d,Lance Lewis,Joshua Kirk,4556,2023-03-02 06:10:32,Bonifico,USD,Regno Unito,Si,No,Si
d2c91374-f543-4d71-bae8-89197a12fa9f,Paige Matthews,Cheryl Bentley,3862,2023-01-15 21:27:33,Bonifico,EUR,Canada,Si,Si,Si
cefb9fe2-6d9f-4eac-8c78-230a46d07b15,Taylor Williams,Candice Jackson,735,2023-01-30 06:32:21,Bonifico,EUR,Francia,No,Si,Si
90ba8383-75a7-4008-82a9-004b12b95eb0,Christina Ross,Danny Woods,62,2023-03-02 02:02:53,Assegno,JPY,Italia,No,No,Si
b637f46b-0ecd-4801-861f-ddb3cd85db51,David Mercado,Andrew Hebert,6930,2023-03-07 13:15:50,Assegno,EUR,Canada,Si,No,Si
e9fbc123-a112-4b1b-9fdf-0a78e978242b,Cathy Ponce,Julie Mcfarland,5024,2023-07-18 09:21:18,Carta di credito,USD,Regno Unito,Si,Si,No
0f3101fb-fdd5-4904-b0fc-fa8e55447eda,Linda Garrett,Anthony Mccarthy,7200,2023-03-14 18:23:48,Assegno,GBP,Colombia,Si,No,No
8dbe4240-753a-4701-9911-8562ddb97cd0,Sarah Smith,Jeffrey Green,6576,2023-01-01 17:10:33,Carta di credito,EUR,Italia,No,No,Si
9b88f235-847f-4d6b-9ace-deaf9c3bd390,Jacob Mclean,Cheryl Miller,6638,2023-08-25 03:05:25,Assegno,JPY,Francia,No,Si,Si
69ef91d1-d037-4932-9ec8-b24a0fbb9716,Sherry Page,Lisa Moon,8761,2023-03-01 01:21:46,Carta di credito,USD,Italia,No,Si,Si
cd92f482-7c2f-494b-b367-3bb739d63c5c,John Nelson MD,Daniel Greene,4113,2023-01-27 11:06:48,PayPal,EUR,Canada,Si,No,Si
7543dfc7-e100-4a07-ab31-333e98c149fd,Michael Rivera,Richard Rocha,5480,2023-02-18 06:43:25,PayPal,JPY,Canada,Si,No,No
8ef2a518-8cb8-4251-9d0e-2ebcb1d11909,Christopher Peters,Shannon Page DVM,2169,2023-02-28 01:01:46,Assegno,GBP,Russia,Si,No,No
bc1c03a5-c5b9-49a2-b260-07b9b3145c63,Richard Smith,Dominique Kent,745,2023-07-06 04:17:37,Assegno,JPY,Giappone,Si,Si,No
a09c2354-cec6-41e0-83b9-21f105ec5050,Justin Juarez,Karen Gonzales,3520,2023-03-08 07:37:42,PayPal,USD,Russia,Si,No,No
2ae4fc77-261f-42f1-83b3-3c12b6e16c87,Jose Smith,Aaron Patterson,1133,2023-06-29 16:59:15,PayPal,EUR,Regno Unito,Si,No,No
9932d6e7-da94-448d-90c1-43c0cbfa0ab8,Christina Johnson,Bruce Walls,7073,2023-02-01 12:52:23,Bonifico,USD,Regno Unito,Si,Si,Si
65bd3c11-ad2f-4e34-bbf6-e184759e5eb3,Michael Bush,Brian Murray,336,2023-06-27 20:46:30,Carta di credito,JPY,Canada,Si,No,Si
2c4ae1b1-3581-4034-86ed-ba34321cca60,Valerie Horne,Diana Martinez,1991,2023-08-06 17:54:53,Carta di credito,USD,Francia,No,Si,No
dea1ad6c-3812-4d09-a9dd-84fb0ff3cc63,Whitney Payne,Richard Brown,2548,2023-03-26 01:48:13,Bonifico,GBP,Canada,Si,Si,No
e657f750-e0cc-4640-b61e-328ea763aa9e,Justin Ward,Lisa Le,8897,2023-07-01 15:59:54,PayPal,JPY,Francia,No,No,No
2682d551-9c9f-408f-91c9-f6791e88e4a6,Cameron Brown,Sonia James,4837,2023-07-09 18:12:24,Carta di credito,EUR,Giappone,Si,Si,No
5c32464a-1ff2-44e8-9d8c-d881f846e07a,Michael Morrison,Amy Morrow,3523,2023-02-09 02:56:19,Bonifico,EUR,Stati Uniti,Si,Si,Si
7066fa93-c3bd-4b1e-9e49-22ca8b9202ca,Michael Horn,Sheila Patel,6560,2023-03-16 17:59:39,Bonifico,GBP,Regno Unito,Si,No,Si
af7331b1-c381-48c7-98ab-d7f1ac916747,Donald Flores,Kelsey Hernandez,5828,2023-01-18 00:05:02,PayPal,USD,Regno Unito,Si,Si,No
d6310f97-bff7-4f2c-89df-2db2dc6b95b3,Danielle Clark,Nicole Lane,7645,2023-03-16 05:06:09,Carta di credito,JPY,Giappone,Si,Si,No
13bb2752-e0aa-4ca3-8706-2720a9f24d9e,Julia Thompson,Andrew Collier,5303,2023-07-19 01:36:46,Carta di credito,JPY,Germania,No,No,No
b2aad83b-68ff-4fa8-b51e-9c2cdc7cd5d8,Kimberly Rogers,Ruth Hamilton,5789,2023-03-03 12:28:42,Carta di credito,EUR,Italia,No,No,No
420ea624-1949-4e43-b484-2adb838d8015,Natalie Brown,Ivan Hoffman,2116,2023-05-15 22:30:58,Assegno,JPY,Colombia,Si,No,Si
28139151-0ec5-4e6a-9eab-ba2a676c93b0,Robert Hoffman,Nathan White,4941,2023-08-18 19:05:03,PayPal,GBP,Colombia,Si,No,No
5d074d7b-2843-4736-95aa-5b7b5b5e89ed,Samuel Ramirez,Stephanie Manning,7287,2023-05-11 02:39:40,Bonifico,GBP,Francia,No,Si,No
7b7472ec-5684-435f-a5bb-cd06fc0d5d64,Amber White,Amy Mitchell,327,2023-01-22 12:01:56,Assegno,USD,Stati Uniti,Si,Si,No
eb829ceb-139e-446d-a279-1f1ce821ffcf,Heather Grant,Shelby Day,2086,2023-08-05 23:42:56,Bonifico,EUR,Regno Unito,Si,Si,Si
cfd2cdbe-087a-4fa5-a381-de62ceb926f7,Stacy Berg,Sean Jones,940,2023-05-14 14:28:23,Carta di credito,JPY,Francia,No,No,No
da08342b-3730-400e-afcd-17795b8d16aa,Melinda Mason,Sean Calhoun,9963,2023-07-04 09:16:35,Assegno,EUR,Russia,Si,Si,Si
70f4b776-2c13-4835-94a3-f35e6072fb90,Jorge Stafford,Daniel Scott,6453,2023-06-02 03:00:05,Bonifico,EUR,Giappone,Si,No,No
0629163d-9963-44d2-a36d-836954f3ab87,Jacqueline Salinas,Karen Baird,3749,2023-06-12 19:52:31,Assegno,JPY,Germania,No,Si,Si
a7778238-58db-4dbe-a871-b72aa6659048,Bradley Flores,Tiffany Allison,800,2023-03-29 11:56:57,PayPal,EUR,Germania,No,No,No
9e81e913-93cf-4791-9c8c-2afb18fa1c84,Taylor Anderson,Brandon Greene,1745,2023-08-03 02:00:26,Bonifico,USD,Germania,No,Si,Si
529b5c6a-d4c5-4ab0-b8b8-dfc3ad1c1117,Katherine Rose,Ashley Lewis,8054,2023-03-07 08:00:56,Assegno,JPY,Canada,Si,Si,No
3385e765-c3a9-4310-bd88-679e881d1a4c,Phillip Rowe,Amanda Bailey,2602,2023-01-30 06:21:39,Assegno,GBP,Canada,Si,Si,No
b38a39f5-5f90-4ad5-9850-75fcc176fc18,Michaela Vaughn,George Thompson,3206,2023-03-20 20:02:46,Bonifico,GBP,Colombia,Si,No,Si
79a6a861-f56d-4d39-9fbb-5ae8cc8a0fc4,Darrell Rodriguez,Heather Young,19,2023-08-17 00:19:09,Assegno,EUR,Stati Uniti,Si,Si,Si
5d1b45f2-c9d8-4045-b3ed-6ad9bf38dc6a,Rachel Aguilar,Anthony Ellis,8689,2023-07-09 13:53:25,PayPal,USD,Stati Uniti,Si,Si,No
5c0676fb-59e7-4405-9eec-cb8f73cedefa,Brandy Gilbert,Megan Walker,4121,2023-07-22 15:48:44,Bonifico,USD,Giappone,Si,Si,No
bec68954-2bc3-468f-9cac-aa17b29b178a,Dustin Rodriguez,Michael Bradshaw,4290,2023-07-08 16:47:52,Assegno,GBP,Canada,Si,Si,No
4cee166c-318e-4828-a10c-a4b9d9ed9381,Ryan Hudson,Lauren Oconnor,8169,2023-03-10 10:41:25,Carta di credito,EUR,Francia,No,No,Si
cb0bdaf5-0248-4c7d-909b-28d10f39045d,Robert Mcintosh,Daniel Taylor,3860,2023-08-26 10:16:09,Assegno,EUR,Regno Unito,Si,Si,No
15c4ec45-0bea-47b3-96b2-6298472d8f29,Traci Love,Kyle Gonzalez,1168,2023-01-12 15:21:55,PayPal,JPY,Francia,No,Si,Si
e6136814-9d67-4ee2-b699-4de9554d4d73,Alexandra Yates MD,Michele Moore MD,1808,2023-08-05 06:27:02,Bonifico,GBP,Giappone,Si,No,No
29d1de21-0fd0-4ccd-af1f-ca63a8e0e7b1,Thomas Brown,Kimberly Francis,3270,2023-08-28 09:38:50,Bonifico,EUR,Russia,Si,No,Si
e9797bbe-c3dd-43bc-b87a-84ddd543560a,William Rogers,Robert Summers,8972,2023-08-17 15:24:09,Carta di credito,JPY,Canada,Si,No,Si
7a7cde72-523b-4439-8e14-044fbc2994b7,Nancy Keller,Melissa Powell,6086,2023-06-01 07:39:19,PayPal,GBP,Colombia,Si,Si,No
9b3598dd-fdb7-4e33-870d-6aa0fc3f747a,Jessica Watson,Dr. Richard Mccarthy,7401,2023-05-05 21:33:03,Assegno,GBP,Canada,Si,No,No
f30f685c-aec5-4401-94b9-c76dfa843140,Matthew Navarro,Holly Ross,5658,2023-03-20 09:10:54,Carta di credito,EUR,Francia,No,No,No
be64caa9-29bd-41c9-a5a7-34b88d56805d,Michael Stone,Beth Little,1347,2023-06-11 12:54:26,PayPal,JPY,Regno Unito,Si,No,No
882284b9-6780-4423-8fae-8381b77e10bb,Tina Stanton,Richard Johnson,6313,2023-01-11 12:10:44,Carta di credito,EUR,Regno Unito,Si,Si,No
a47267b3-1acd-4c17-9e5b-21c003c6aec7,Bradley Mendoza,Jacob Russell,7646,2023-06-10 08:54:12,Carta di credito,JPY,Canada,Si,No,No
453a42a3-41ce-4063-b0e4-9947193c1c58,Maria Harris,Mary Garcia,1333,2023-01-01 05:35:33,Bonifico,USD,Italia,No,No,No
c653c8c4-168a-4db5-aa5d-6f018c8493be,Robert Tucker,Jaime Duffy,910,2023-05-18 19:50:24,Bonifico,GBP,Canada,Si,No,Si
28c105eb-a429-45fd-a74c-89da1cd453f7,Leslie Miller,Joyce Hayes,5680,2023-04-13 19:39:47,Carta di credito,EUR,Canada,Si,Si,Si
cc85bd4f-964e-4802-9a3b-5e41ec3fc5dd,Justin Murray,Shannon Hayes,1107,2023-01-02 01:09:18,Bonifico,GBP,Giappone,Si,Si,Si
180819a3-ba01-4041-b410-dcaa87cd7179,Katherine Bush,Debra Williams,2406,2023-06-01 12:22:06,Carta di credito,EUR,Francia,No,No,Si
42677bb6-38f3-4bbb-a0b2-2e6493470073,Tiffany Bell,Drew Green,1103,2023-03-17 11:13:02,Bonifico,EUR,Germania,No,No,Si
26c5fbcf-4d29-48ea-a8a7-d71e5bf274f5,Sharon Carpenter,Christopher King,4806,2023-07-11 08:28:59,Assegno,USD,Italia,No,No,No
ec59de2e-b0c2-489e-8545-82f94dfc291a,Megan Benson,Joseph Conley,5056,2023-04-21 08:40:11,Bonifico,USD,Giappone,Si,Si,No
8cd06016-62cd-4016-8324-6044cd793d7e,Ashley Baker,Paula Goodwin,7231,2023-06-20 10:32:31,Carta di credito,EUR,Regno Unito,Si,Si,No
ce684e29-efa1-4894-a1da-627971ef1359,Nicole Brooks,Michelle Harris,480,2023-02-04 22:53:17,Bonifico,EUR,Canada,Si,No,No
59c4e11b-589c-4d58-ad1e-5b2a3e5efeff,Derrick Steele,Lindsey Stuart,5869,2023-06-26 11:06:20,Assegno,USD,Colombia,Si,Si,Si
f2ae9bfa-a006-4904-b11a-fec23bbac83a,Ricardo Johns,Melanie Morris,5823,2023-05-06 18:11:59,Carta di credito,GBP,Canada,Si,No,Si
bc53f752-33e7-419e-92f4-11be4bb189ea,Dan Robinson,Michael Chavez,9339,2023-05-05 00:49:12,Assegno,GBP,Stati Uniti,Si,Si,No
f1d05128-74a3-4d94-b1e2-1fb4d2c7f95c,Garrett Stephens,Laura Hill,7395,2023-07-20 19:18:09,Carta di credito,GBP,Russia,Si,No,Si
281f3b4f-292d-4732-a8ca-8912c372bef9,Joe Ferguson,Christopher Golden,3503,2023-05-09 21:13:02,Assegno,EUR,Francia,No,No,No
797d4d71-fbc8-4c4d-aa15-dc30e07f2c28,Gary Morris,Kevin Soto,315,2023-08-14 21:41:09,Assegno,USD,Russia,Si,No,No
cc092315-9966-4913-b946-5e66f2cca790,Dustin Ramsey,Brian Adkins,6787,2023-06-18 09:47:46,Carta di credito,EUR,Colombia,Si,Si,No
24cd17f7-5527-4685-bd37-813a8233b117,Ricardo Stevens,Derek Carroll,4765,2023-08-16 03:47:52,Carta di credito,JPY,Colombia,Si,No,No
7ba339bb-ed92-4b05-af16-98452791a4b4,Nicole Ruiz,Brady Owens,5858,2023-01-04 11:30:07,Assegno,GBP,Francia,No,Si,Si
27be0833-4c8f-4c94-a3c7-2ab1c72436c9,Justin Taylor,Travis Walker,9985,2023-08-14 06:55:56,Assegno,USD,Francia,No,Si,Si
58b95759-586d-4231-8d10-f1205e3de187,Monica Norman,Sarah Pittman,3988,2023-01-17 16:28:03,Carta di credito,JPY,Regno Unito,Si,No,Si
0ac9a502-7275-41f6-adf9-db10c9769641,Maria Day,Mr. David Padilla,3907,2023-09-01 10:17:08,Carta di credito,EUR,Italia,No,No,No
403c9d1c-0c48-490c-88eb-0ef2cedbfba3,Robin Mason,Jaime White,3928,2023-04-22 00:12:35,PayPal,USD,Regno Unito,Si,No,Si
6c12a82c-96e5-41ae-abe0-3ca871986a42,Timothy Fuentes,Adam Sanders,750,2023-04-25 20:45:28,Carta di credito,USD,Colombia,Si,Si,No
3c3bc41b-9465-49e4-ab27-a594f4d81773,Lisa Chandler,Steven Grimes,3758,2023-08-13 00:19:17,Carta di credito,USD,Germania,No,Si,Si
